id,bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,source,price,new,dublicate_ptc,no_ptc,original_ptc
198,внедорожник,голубой,2.0,184.0,дизель,47546.0,5.0,2013.0,1.0,1.0,1,1.0,auto_ru,1073000.0,0,0,0,1
199,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5780000.0,1,0,0,1
200,купе,синий,2.0,184.0,дизель,73972.0,2.0,2014.0,1.0,2.0,0,1.0,auto_ru,1420000.0,0,0,0,1
201,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4408200.0,1,0,0,1
202,внедорожник,коричневый,2.0,150.0,бензин,109000.0,5.0,2013.0,1.0,1.0,0,1.0,auto_ru,730000.0,0,0,0,1
203,внедорожник,чёрный,3.0,218.0,дизель,74000.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,2990000.0,0,0,0,1
204,внедорожник,чёрный,3.0,249.0,дизель,15000.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,5900000.0,0,0,0,1
205,внедорожник,белый,3.0,249.0,дизель,16780.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,3847000.0,0,0,0,1
206,седан,синий,2.0,184.0,бензин,117191.0,4.0,2013.0,1.0,1.0,0,1.0,auto_ru,1043000.0,0,0,0,1
207,седан,чёрный,2.0,190.0,дизель,48000.0,4.0,2018.0,1.0,1.0,1,1.0,auto_ru,,0,0,0,1
208,седан,коричневый,2.0,190.0,дизель,25795.0,4.0,2018.0,1.0,2.0,1,1.0,auto_ru,2677000.0,0,0,0,1
209,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4974849.0,1,0,0,1
210,купе,синий,2.0,190.0,дизель,3074.0,2.0,2019.0,1.0,1.0,1,1.0,auto_ru,2599000.0,0,0,0,1
211,внедорожник,чёрный,3.0,249.0,дизель,33796.0,5.0,2016.0,1.0,1.0,1,1.0,auto_ru,3449000.0,0,0,0,1
212,внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3429500.0,1,0,0,1
213,седан,чёрный,2.0,184.0,бензин,126000.0,4.0,2012.0,1.0,3.0,0,1.0,auto_ru,970000.0,0,0,0,1
214,внедорожник,белый,2.0,184.0,дизель,79000.0,5.0,2013.0,1.0,1.0,1,1.0,auto_ru,795000.0,0,0,0,1
215,седан,синий,2.0,184.0,бензин,134650.0,4.0,2014.0,1.0,3.0,0,1.0,auto_ru,1130000.0,0,0,0,1
216,седан,коричневый,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,auto_ru,2601100.0,1,0,0,1
217,внедорожник,чёрный,4.8,355.0,бензин,168700.0,5.0,2009.0,1.0,3.0,1,1.0,auto_ru,875000.0,0,0,0,1
218,седан,чёрный,2.0,249.0,бензин,7500.0,4.0,2019.0,1.0,2.0,0,1.0,auto_ru,5190000.0,0,0,0,1
219,внедорожник,белый,2.0,177.0,дизель,103671.0,5.0,2012.0,1.0,1.0,1,1.0,auto_ru,805000.0,0,0,0,1
220,внедорожник,чёрный,3.0,258.0,бензин,84000.0,5.0,2011.0,1.0,1.0,1,1.0,auto_ru,950000.0,0,0,0,1
221,седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,auto_ru,2430000.0,1,0,0,1
222,внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3961500.0,1,0,0,1
223,внедорожник,чёрный,3.0,218.0,дизель,76000.0,5.0,2015.0,1.0,1.0,1,1.0,auto_ru,2445000.0,0,0,0,1
224,седан,чёрный,4.4,450.0,бензин,12184.0,4.0,2017.0,1.0,1.0,0,1.0,auto_ru,3535000.0,0,0,0,1
225,седан,синий,2.0,184.0,бензин,39723.0,4.0,2016.0,1.0,1.0,1,1.0,auto_ru,1699000.0,0,0,0,1
226,седан,белый,2.0,190.0,дизель,2300.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,2673000.0,0,0,0,1
227,внедорожник,чёрный,3.0,235.0,дизель,130000.0,5.0,2010.0,1.0,3.0,1,1.0,auto_ru,1479000.0,0,0,0,1
228,внедорожник,оранжевый,2.0,184.0,дизель,116391.0,5.0,2013.0,1.0,1.0,1,1.0,auto_ru,858000.0,0,0,0,1
229,внедорожник,чёрный,4.4,575.0,бензин,0.0,5.0,2018.0,1.0,,1,1.0,auto_ru,6550000.0,0,0,0,1
230,внедорожник,белый,3.0,249.0,дизель,16860.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,4740000.0,0,0,0,1
231,седан,синий,2.0,249.0,бензин,37919.0,4.0,2017.0,1.0,1.0,1,1.0,auto_ru,2427000.0,0,0,0,1
232,седан,коричневый,4.4,407.0,бензин,227538.0,4.0,2009.0,1.0,1.0,0,1.0,auto_ru,699000.0,0,0,0,1
233,купе,чёрный,4.4,530.0,бензин,0.0,2.0,2020.0,1.0,,1,1.0,auto_ru,10159965.0,1,0,0,1
234,седан,чёрный,3.0,249.0,дизель,95000.0,4.0,2018.0,1.0,2.0,1,1.0,auto_ru,3397000.0,0,0,0,1
235,седан,чёрный,3.0,249.0,дизель,2020.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,7127997.0,0,0,0,1
236,внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3961500.0,1,0,0,1
237,седан,чёрный,2.0,245.0,бензин,96898.0,4.0,2012.0,1.0,1.0,1,1.0,auto_ru,1242000.0,0,0,0,1
238,внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3638500.0,1,0,0,1
239,хетчбек,синий,1.5,136.0,бензин,19640.0,5.0,2018.0,1.0,2.0,0,1.0,auto_ru,1416000.0,0,0,0,1
240,седан,белый,4.4,450.0,бензин,70300.0,4.0,2016.0,1.0,2.0,1,1.0,auto_ru,3100000.0,0,0,0,1
241,седан,чёрный,3.0,265.0,дизель,93838.0,4.0,2016.0,1.0,3.0,1,1.0,auto_ru,3249000.0,0,0,0,1
242,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,auto_ru,7280000.0,0,0,0,1
243,внедорожник,чёрный,3.0,249.0,дизель,1797.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,3900000.0,0,0,0,1
244,лифтбек,чёрный,3.0,306.0,бензин,183216.0,5.0,2011.0,1.0,2.0,1,1.0,auto_ru,980000.0,0,0,0,1
245,внедорожник,коричневый,3.0,231.0,бензин,292300.0,5.0,2003.0,1.0,2.0,1,1.0,auto_ru,435000.0,0,0,0,1
246,внедорожник,белый,3.0,249.0,дизель,133000.0,5.0,2015.0,1.0,1.0,1,1.0,auto_ru,2859000.0,0,0,0,1
247,хетчбек,чёрный,1.6,136.0,бензин,165000.0,5.0,2013.0,1.0,2.0,0,1.0,auto_ru,719000.0,0,0,0,1
248,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3468900.0,1,0,0,1
249,седан,чёрный,2.0,184.0,бензин,129730.0,4.0,2013.0,1.0,2.0,0,1.0,auto_ru,1068000.0,0,0,0,1
250,седан,серый,2.5,218.0,бензин,220147.0,4.0,2007.0,1.0,3.0,1,1.0,auto_ru,570000.0,0,0,0,1
251,внедорожник,белый,2.0,190.0,дизель,98568.0,5.0,2015.0,1.0,2.0,1,1.0,auto_ru,1948000.0,0,0,0,1
252,хетчбек,белый,1.6,136.0,бензин,151000.0,5.0,2012.0,1.0,3.0,0,1.0,auto_ru,619000.0,0,0,0,1
253,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3366600.0,1,0,0,1
254,седан,красный,2.0,184.0,бензин,60000.0,4.0,2014.0,1.0,3.0,1,1.0,auto_ru,1400000.0,0,1,0,0
255,седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3468900.0,1,0,0,1
256,купе,коричневый,4.4,333.0,бензин,250000.0,2.0,2005.0,1.0,3.0,0,1.0,auto_ru,399999.0,0,0,0,1
257,внедорожник,белый,3.0,249.0,дизель,147000.0,5.0,2015.0,1.0,3.0,1,1.0,auto_ru,2490000.0,0,0,0,1
258,седан,белый,2.0,245.0,бензин,148500.0,4.0,2013.0,1.0,3.0,1,1.0,auto_ru,1099000.0,0,0,0,1
259,внедорожник,чёрный,3.0,306.0,бензин,115162.0,5.0,2010.0,1.0,3.0,1,1.0,auto_ru,1197000.0,0,0,0,1
260,внедорожник,белый,2.0,150.0,бензин,90000.0,5.0,2013.0,1.0,2.0,0,1.0,auto_ru,770000.0,0,0,0,1
261,внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7410000.0,1,0,0,1
262,внедорожник,коричневый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,6660000.0,1,0,0,1
263,седан,чёрный,2.0,184.0,бензин,34412.0,4.0,2013.0,1.0,1.0,0,1.0,auto_ru,1390000.0,0,0,0,1
264,внедорожник,чёрный,3.0,313.0,дизель,80000.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,3290000.0,0,1,0,0
265,внедорожник,коричневый,2.0,249.0,бензин,27014.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,2780000.0,0,0,0,1
266,седан,чёрный,3.0,265.0,дизель,88919.0,4.0,2016.0,1.0,2.0,1,1.0,auto_ru,2942125.0,0,0,0,1
267,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5780000.0,1,0,0,1
268,внедорожник,чёрный,3.0,218.0,дизель,195000.0,5.0,2004.0,1.0,3.0,1,1.0,auto_ru,665000.0,0,0,0,1
269,внедорожник,синий,4.8,355.0,бензин,230500.0,5.0,2007.0,1.0,3.0,1,1.0,auto_ru,680000.0,0,0,0,1
270,седан,чёрный,1.6,136.0,бензин,118000.0,4.0,2014.0,1.0,2.0,0,1.0,auto_ru,860000.0,0,0,0,1
271,внедорожник,коричневый,3.0,249.0,дизель,3420.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,5888000.0,0,0,0,1
272,седан,чёрный,3.0,326.0,бензин,80800.0,4.0,2017.0,1.0,1.0,1,1.0,auto_ru,2988000.0,0,0,0,1
273,седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2860000.0,1,0,0,1
274,седан,чёрный,2.0,190.0,дизель,33300.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,2582000.0,0,0,0,1
275,внедорожник,чёрный,2.0,192.0,бензин,29118.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,1900000.0,0,0,0,1
276,внедорожник,чёрный,3.0,249.0,дизель,19000.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,4097000.0,0,0,0,1
277,внедорожник,синий,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5780000.0,1,0,0,1
278,внедорожник,чёрный,3.0,249.0,дизель,25449.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,4900000.0,0,0,0,1
279,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3366600.0,1,0,0,1
280,внедорожник,белый,3.0,249.0,дизель,32000.0,5.0,2017.0,1.0,2.0,1,1.0,auto_ru,3153000.0,0,0,0,1
281,внедорожник,чёрный,3.0,400.0,дизель,23000.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,5597000.0,0,0,0,1
282,внедорожник,чёрный,2.0,177.0,дизель,121000.0,5.0,2012.0,1.0,2.0,1,1.0,auto_ru,799000.0,0,0,0,1
283,седан,синий,2.0,150.0,бензин,452184.0,4.0,1998.0,1.0,3.0,0,1.0,auto_ru,235000.0,0,1,0,0
284,внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,11395900.0,1,0,0,1
285,седан,чёрный,4.4,462.0,бензин,25564.0,4.0,2017.0,1.0,3.0,1,1.0,auto_ru,4250000.0,0,0,0,1
286,внедорожник,чёрный,3.0,249.0,дизель,57493.0,5.0,2015.0,1.0,3.0,1,1.0,auto_ru,2999000.0,0,0,0,1
287,внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7280000.0,1,0,0,1
288,седан,чёрный,3.0,381.0,дизель,75000.0,4.0,2015.0,1.0,3.0,1,1.0,auto_ru,2400000.0,0,0,0,1
289,внедорожник,чёрный,2.0,190.0,дизель,42550.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,2746000.0,0,0,0,1
290,внедорожник,чёрный,2.0,177.0,дизель,91973.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,766000.0,0,0,0,1
291,седан,чёрный,2.0,184.0,бензин,98642.0,4.0,2013.0,1.0,2.0,0,1.0,auto_ru,1176000.0,0,0,0,1
292,внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3353500.0,1,0,0,1
293,седан,синий,4.4,560.0,бензин,41700.0,4.0,2016.0,2.0,3.0,0,1.0,auto_ru,3823000.0,0,0,0,1
294,внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3638500.0,1,0,0,1
295,внедорожник,белый,2.0,177.0,дизель,98951.0,5.0,2008.0,1.0,2.0,1,1.0,auto_ru,725000.0,0,0,0,1
296,хетчбек,белый,1.6,136.0,бензин,52318.0,5.0,2017.0,1.0,2.0,0,1.0,auto_ru,1247000.0,0,0,0,1
297,внедорожник,чёрный,3.0,249.0,дизель,36903.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,3397000.0,0,0,0,1
298,седан,чёрный,2.0,184.0,бензин,146164.0,4.0,2013.0,1.0,2.0,0,1.0,auto_ru,890000.0,0,0,0,1
299,седан,чёрный,2.0,245.0,бензин,107000.0,4.0,2016.0,1.0,3.0,1,1.0,auto_ru,1596000.0,0,0,0,1
300,лифтбек,белый,3.0,320.0,дизель,21615.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,3339700.0,0,0,0,1
301,седан,коричневый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2966700.0,1,0,0,1
302,внедорожник,чёрный,3.0,340.0,бензин,1979.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,5998000.0,0,0,0,1
303,седан,чёрный,2.0,136.0,бензин,92000.0,4.0,2011.0,1.0,1.0,0,1.0,auto_ru,647000.0,0,0,0,1
304,седан,белый,2.0,184.0,бензин,118500.0,4.0,2014.0,1.0,3.0,0,1.0,auto_ru,997000.0,0,0,0,1
305,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7410000.0,1,0,0,1
306,хетчбек,красный,1.5,136.0,бензин,30990.0,5.0,2019.0,1.0,1.0,0,1.0,auto_ru,1522000.0,0,0,0,1
307,седан,чёрный,2.0,249.0,бензин,34912.0,4.0,2018.0,1.0,2.0,1,1.0,auto_ru,2685000.0,0,0,0,1
308,внедорожник,коричневый,3.0,381.0,дизель,64393.0,5.0,2014.0,1.0,1.0,1,1.0,auto_ru,2120000.0,0,0,0,1
309,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4584900.0,1,0,0,1
310,седан,синий,2.0,245.0,бензин,69000.0,4.0,2016.0,1.0,1.0,1,1.0,auto_ru,,0,0,0,1
311,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,8008500.0,1,0,0,1
312,седан,чёрный,4.4,560.0,бензин,84632.0,4.0,2013.0,2.0,2.0,0,1.0,auto_ru,2320000.0,0,0,0,1
313,седан,синий,2.0,156.0,бензин,95460.0,4.0,2011.0,1.0,3.0,0,1.0,auto_ru,624000.0,0,0,0,1
314,внедорожник,белый,3.0,218.0,дизель,107958.0,5.0,2015.0,1.0,1.0,1,1.0,auto_ru,2384000.0,0,0,0,1
315,внедорожник,чёрный,3.0,249.0,дизель,51131.0,5.0,2015.0,1.0,1.0,1,1.0,auto_ru,2727000.0,0,0,0,1
316,внедорожник,белый,1.5,140.0,бензин,0.0,5.0,2020.0,2.0,,2,1.0,auto_ru,2299000.0,1,0,0,1
317,седан,синий,3.0,258.0,бензин,108170.0,4.0,2011.0,1.0,1.0,0,1.0,auto_ru,1055000.0,0,0,0,1
318,внедорожник,чёрный,2.0,184.0,бензин,103059.0,5.0,2016.0,1.0,1.0,1,1.0,auto_ru,1558000.0,0,0,0,1
319,внедорожник,чёрный,2.0,150.0,бензин,78962.0,5.0,2011.0,1.0,1.0,0,1.0,auto_ru,738000.0,0,0,0,1
320,купе,чёрный,3.0,320.0,дизель,0.0,2.0,2020.0,1.0,,1,1.0,auto_ru,8800325.0,1,0,0,1
321,седан,коричневый,2.0,245.0,бензин,118701.0,4.0,2012.0,1.0,3.0,0,1.0,auto_ru,850000.0,0,0,0,1
322,внедорожник,коричневый,3.0,269.0,дизель,174100.0,5.0,2010.0,1.0,3.0,1,1.0,auto_ru,1050000.0,0,0,0,1
323,седан,чёрный,6.6,610.0,бензин,111431.0,4.0,2017.0,1.0,3.0,1,1.0,auto_ru,4198000.0,0,0,0,1
324,седан,чёрный,3.0,258.0,дизель,141800.0,4.0,2011.0,1.0,3.0,1,1.0,auto_ru,1048000.0,0,0,0,1
325,внедорожник,чёрный,4.4,555.0,бензин,124000.0,5.0,2010.0,1.0,3.0,1,1.0,auto_ru,1148000.0,0,0,0,1
326,внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7274900.0,1,0,0,1
327,внедорожник,белый,3.0,340.0,бензин,6331.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,4740000.0,0,0,0,1
328,внедорожник,коричневый,3.0,249.0,дизель,31400.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,5120000.0,0,0,0,1
329,седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,3366600.0,1,0,0,1
330,внедорожник,синий,3.0,249.0,дизель,29412.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,3820000.0,0,0,0,1
331,внедорожник,чёрный,3.0,249.0,дизель,19100.0,5.0,2019.0,1.0,1.0,1,1.0,auto_ru,4050000.0,0,0,0,1
332,седан,белый,2.0,249.0,бензин,6089.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,4115647.0,0,0,0,1
333,седан,чёрный,2.0,190.0,дизель,240031.0,4.0,2017.0,1.0,1.0,0,1.0,auto_ru,1530000.0,0,0,0,1
334,седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2770000.0,1,0,0,1
335,седан,белый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2770000.0,1,0,0,1
336,внедорожник,коричневый,2.0,184.0,дизель,132760.0,5.0,2012.0,1.0,1.0,1,1.0,auto_ru,1297000.0,0,0,0,1
337,внедорожник,синий,2.0,192.0,бензин,46239.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,2063000.0,0,0,0,1
338,седан,белый,1.5,136.0,бензин,24350.0,4.0,2018.0,1.0,1.0,0,1.0,auto_ru,1596000.0,0,0,0,1
339,внедорожник,чёрный,2.0,184.0,дизель,162787.0,5.0,2011.0,1.0,2.0,1,1.0,auto_ru,998000.0,0,0,0,1
340,внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,7280000.0,1,0,0,1
341,седан,чёрный,3.0,249.0,дизель,21514.0,4.0,2018.0,1.0,1.0,1,1.0,auto_ru,3990000.0,0,0,0,1
342,седан,чёрный,2.0,249.0,бензин,95000.0,4.0,2018.0,1.0,2.0,1,1.0,auto_ru,2441000.0,0,0,0,1
343,седан,чёрный,3.0,249.0,дизель,20990.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,3599000.0,0,0,0,1
344,седан,коричневый,3.0,258.0,дизель,72000.0,4.0,2012.0,1.0,1.0,1,1.0,auto_ru,1377000.0,0,0,0,1
345,лифтбек,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5056782.0,1,0,0,1
346,внедорожник,чёрный,3.0,306.0,бензин,72000.0,5.0,2016.0,1.0,1.0,1,1.0,auto_ru,2778000.0,0,0,0,1
347,седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4584900.0,1,0,0,1
348,седан,коричневый,4.4,450.0,бензин,50000.0,4.0,2016.0,1.0,2.0,1,1.0,auto_ru,3247000.0,0,0,0,1
349,внедорожник,белый,3.0,249.0,дизель,91200.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,3147000.0,0,0,0,1
350,внедорожник,коричневый,2.0,192.0,бензин,16000.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,1985000.0,0,0,0,1
351,внедорожник,чёрный,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3530000.0,1,0,0,1
352,седан,чёрный,2.0,184.0,бензин,28700.0,4.0,2017.0,1.0,1.0,1,1.0,auto_ru,1797000.0,0,0,0,1
353,внедорожник,чёрный,2.0,184.0,бензин,131000.0,5.0,2012.0,1.0,1.0,1,1.0,auto_ru,1047000.0,0,0,0,1
354,хетчбек,белый,1.6,136.0,бензин,95000.0,5.0,2012.0,1.0,2.0,0,1.0,auto_ru,697000.0,0,0,0,1
355,внедорожник,чёрный,2.0,190.0,дизель,43000.0,5.0,2016.0,1.0,1.0,1,1.0,auto_ru,1935000.0,0,0,0,1
356,внедорожник,чёрный,3.0,400.0,дизель,28009.0,5.0,2018.0,1.0,1.0,1,1.0,auto_ru,5997000.0,0,0,0,1
357,седан,белый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4930000.0,1,0,0,1
358,внедорожник,белый,3.0,218.0,дизель,114500.0,5.0,2015.0,1.0,1.0,1,1.0,auto_ru,1989000.0,0,1,0,0
359,седан,белый,2.0,184.0,бензин,147000.0,4.0,2014.0,1.0,2.0,0,1.0,auto_ru,1147000.0,0,0,0,1
360,внедорожник,белый,3.0,249.0,дизель,58734.0,5.0,2017.0,1.0,1.0,1,1.0,auto_ru,2987000.0,0,0,0,1
361,внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,5950000.0,1,0,0,1
362,внедорожник,белый,3.0,306.0,бензин,88904.0,5.0,2015.0,1.0,3.0,1,1.0,auto_ru,1900000.0,0,1,0,0
363,внедорожник,красный,3.0,249.0,дизель,43150.0,5.0,2016.0,1.0,2.0,1,1.0,auto_ru,3050000.0,0,0,0,1
364,седан,коричневый,3.0,249.0,дизель,8903.0,4.0,2019.0,1.0,1.0,1,1.0,auto_ru,6647000.0,0,0,0,1
365,седан,белый,2.0,258.0,бензин,6622.0,4.0,2019.0,1.0,1.0,0,1.0,auto_ru,2997000.0,0,0,0,1
366,седан,оранжевый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2770000.0,1,0,0,1
367,седан,оранжевый,1.5,136.0,бензин,15767.0,4.0,2018.0,1.0,1.0,0,1.0,auto_ru,1539000.0,0,0,0,1
368,седан,белый,3.0,400.0,дизель,30142.0,4.0,2017.0,1.0,1.0,1,1.0,auto_ru,3745000.0,0,0,0,1
369,внедорожник,чёрный,2.0,231.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,4990000.0,1,0,0,1
370,внедорожник,коричневый,3.0,249.0,дизель,153100.0,5.0,2014.0,1.0,3.0,1,1.0,auto_ru,1590000.0,0,0,0,1
371,седан,белый,2.0,184.0,дизель,91000.0,4.0,2013.0,1.0,3.0,0,1.0,auto_ru,1088888.0,0,0,0,1
372,седан,коричневый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,auto_ru,2778500.0,1,0,0,1
373,внедорожник,белый,3.0,306.0,дизель,166238.0,5.0,2011.0,1.0,3.0,1,1.0,auto_ru,1370000.0,0,0,0,1
374,внедорожник,белый,2.0,190.0,дизель,19373.0,5.0,2018.0,1.0,2.0,1,1.0,auto_ru,2715271.0,0,0,0,1
375,внедорожник,синий,2.0,177.0,дизель,199000.0,5.0,2011.0,1.0,2.0,1,1.0,auto_ru,749000.0,0,0,0,1
376,седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,auto_ru,4584900.0,1,0,0,1
377,внедорожник,чёрный,3.0,249.0,дизель,149445.0,5.0,2015.0,1.0,2.0,1,1.0,auto_ru,2399000.0,0,0,0,1
378,внедорожник,синий,3.0,245.0,дизель,106799.0,5.0,2011.0,1.0,1.0,1,1.0,auto_ru,1509950.0,0,0,0,1
379,седан,чёрный,4.4,450.0,бензин,34000.0,4.0,2015.0,1.0,1.0,1,1.0,auto_ru,3880000.0,0,0,0,1
380,внедорожник,белый,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,9790000.0,1,0,1,0
381,седан,чёрный,3.0,258.0,дизель,181269.0,4.0,2012.0,1.0,3.0,1,1.0,auto_ru,1060000.0,0,0,0,1
382,внедорожник,синий,3.0,306.0,бензин,136000.0,5.0,2012.0,1.0,3.0,1,1.0,auto_ru,1297000.0,0,0,0,1
383,внедорожник,чёрный,3.0,286.0,дизель,132055.0,5.0,2008.0,1.0,3.0,1,1.0,auto_ru,979000.0,0,1,0,0
384,седан,чёрный,4.4,407.0,бензин,120200.0,4.0,2008.0,1.0,2.0,0,1.0,auto_ru,829000.0,0,0,0,1
385,внедорожник,красный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,auto_ru,3910000.0,1,0,1,0
386,седан,белый,2.0,184.0,дизель,117714.0,4.0,2011.0,1.0,2.0,0,1.0,auto_ru,1107000.0,0,0,0,1
387,седан,белый,2.0,184.0,бензин,100968.0,4.0,2014.0,1.0,3.0,0,1.0,auto_ru,897000.0,0,0,0,1
388,внедорожник,коричневый,4.4,625.0,бензин,50.0,5.0,2020.0,1.0,1.0,1,1.0,auto_ru,11490000.0,1,0,0,1
389,седан,коричневый,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,auto_ru,6050000.0,0,0,0,1
