bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,price,new,dublicate_ptc,no_ptc,original_ptc
седан,серый,2.0,136.0,бензин,200000.0,4.0,2010.0,1.0,3.0,0,1.0,700000.0,0,0,0,1
внедорожник,чёрный,1.5,140.0,бензин,0.0,5.0,2020.0,2.0,,2,1.0,2420000.0,1,0,0,1
седан,чёрный,2.0,184.0,дизель,129000.0,4.0,2012.0,1.0,2.0,0,1.0,1499000.0,0,0,0,1
седан,чёрный,3.0,258.0,дизель,111200.0,4.0,2015.0,1.0,3.0,1,1.0,1720000.0,0,0,0,1
седан,коричневый,3.0,258.0,бензин,165000.0,4.0,2010.0,1.0,3.0,0,1.0,950000.0,0,0,0,1
седан,чёрный,2.5,192.0,бензин,440000.0,4.0,2002.0,1.0,3.0,0,1.0,290000.0,0,1,0,0
седан,чёрный,2.0,249.0,бензин,76000.0,4.0,2018.0,1.0,3.0,0,1.0,3300000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,9241600.0,1,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3734200.0,1,0,0,1
седан,коричневый,2.0,156.0,бензин,217500.0,4.0,2008.0,1.0,3.0,0,1.0,480000.0,0,0,0,1
седан,коричневый,2.5,218.0,бензин,150000.0,4.0,2007.0,1.0,3.0,1,1.0,510000.0,0,1,0,0
внедорожник,чёрный,3.0,235.0,дизель,262000.0,5.0,2009.0,1.0,2.0,1,1.0,905000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,69500.0,5.0,2012.0,1.0,1.0,1,1.0,1499000.0,0,0,0,1
седан,чёрный,2.0,163.0,дизель,211500.0,4.0,2008.0,0.0,3.0,0,1.0,520000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,5919200.0,1,0,0,1
внедорожник,чёрный,3.0,235.0,дизель,121000.0,5.0,2010.0,1.0,3.0,1,1.0,1100000.0,0,0,0,1
седан,серый,2.0,136.0,бензин,94000.0,4.0,2011.0,1.0,3.0,0,1.0,700000.0,0,0,0,1
внедорожник,коричневый,3.0,306.0,бензин,113000.0,5.0,2012.0,1.0,3.0,1,1.0,1549000.0,0,0,0,1
внедорожник,пурпурный,4.4,407.0,бензин,131000.0,5.0,2008.0,1.0,3.0,1,1.0,810000.0,0,1,0,0
внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,4110000.0,1,0,0,1
купе,синий,2.0,190.0,дизель,57600.0,2.0,2016.0,1.0,2.0,1,1.0,1650000.0,0,0,0,1
внедорожник,чёрный,2.0,150.0,бензин,192000.0,5.0,2011.0,1.0,3.0,0,1.0,595000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,2932600.0,1,0,0,1
седан,чёрный,2.5,115.0,дизель,391756.0,4.0,1994.0,0.0,3.0,0,1.0,230000.0,0,0,0,1
седан,синий,2.0,184.0,бензин,155570.0,4.0,2016.0,1.0,2.0,0,1.0,1250000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,4132500.0,1,0,0,1
седан,чёрный,3.0,231.0,бензин,320000.0,4.0,2003.0,1.0,3.0,0,1.0,330000.0,0,1,0,0
седан,чёрный,2.5,218.0,бензин,164000.0,4.0,2006.0,1.0,3.0,0,1.0,570000.0,0,1,0,0
внедорожник,белый,3.0,306.0,бензин,102800.0,5.0,2013.0,1.0,2.0,1,1.0,1720000.0,0,0,0,1
внедорожник,белый,3.0,264.0,бензин,280000.0,5.0,2007.0,1.0,3.0,1,1.0,630000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,46077.0,5.0,2016.0,1.0,1.0,1,1.0,3800000.0,0,0,0,1
внедорожник,белый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3080000.0,1,0,0,1
седан,чёрный,2.0,245.0,бензин,190000.0,4.0,2012.0,1.0,2.0,1,1.0,1150000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3268380.0,1,0,0,1
внедорожник,коричневый,4.4,575.0,бензин,28000.0,5.0,2016.0,1.0,3.0,1,1.0,4490000.0,0,0,0,1
седан,голубой,2.0,143.0,бензин,367824.0,4.0,2001.0,1.0,3.0,0,1.0,415000.0,0,1,0,0
универсал,синий,2.5,163.0,дизель,460000.0,5.0,2000.0,1.0,3.0,0,1.0,330000.0,0,0,0,1
седан,коричневый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2898200.0,1,0,0,1
седан,чёрный,2.0,150.0,бензин,333000.0,4.0,1999.0,0.0,3.0,0,1.0,350000.0,0,1,0,0
седан,коричневый,2.0,184.0,бензин,157000.0,4.0,2013.0,1.0,2.0,0,1.0,1050000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,2949800.0,1,0,0,1
внедорожник,чёрный,3.0,235.0,дизель,220000.0,5.0,2009.0,1.0,3.0,1,1.0,1350000.0,0,0,0,1
купе,чёрный,2.0,170.0,бензин,171000.0,2.0,2007.0,1.0,3.0,0,1.0,620000.0,0,1,0,0
купе,чёрный,3.0,326.0,бензин,121100.0,2.0,2016.0,1.0,1.0,1,1.0,2250000.0,0,0,0,1
седан,коричневый,3.0,258.0,дизель,110000.0,4.0,2012.0,1.0,2.0,0,1.0,1550000.0,0,1,0,0
седан,чёрный,2.5,218.0,бензин,175000.0,4.0,2006.0,1.0,3.0,0,1.0,515000.0,0,0,0,1
седан,серый,2.8,193.0,бензин,416000.0,4.0,1999.0,1.0,3.0,0,1.0,315000.0,0,1,0,0
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,7502700.0,1,0,0,1
внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,2860000.0,1,0,0,1
седан,белый,2.0,184.0,дизель,148000.0,4.0,2013.0,1.0,3.0,0,1.0,1250000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,125600.0,5.0,2012.0,1.0,2.0,1,1.0,1450000.0,0,0,0,1
внедорожник,коричневый,3.0,235.0,дизель,210848.0,5.0,2008.0,1.0,2.0,1,1.0,1300000.0,0,0,0,1
седан,чёрный,3.0,265.0,дизель,59965.0,4.0,2017.0,1.0,1.0,1,1.0,3100000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,4290000.0,1,0,0,1
внедорожник,чёрный,3.0,218.0,дизель,34000.0,5.0,2016.0,1.0,3.0,1,1.0,2850000.0,0,0,0,1
седан,белый,2.0,184.0,бензин,97000.0,4.0,2014.0,1.0,3.0,0,1.0,1150000.0,0,0,0,1
седан,чёрный,4.4,450.0,гибрид,87000.0,4.0,2010.0,1.0,3.0,0,1.0,800000.0,0,0,0,1
купе,белый,4.0,420.0,бензин,29919.0,2.0,2012.0,2.0,3.0,0,1.0,2890000.0,0,0,0,1
седан,синий,2.0,249.0,бензин,4800.0,4.0,2019.0,1.0,2.0,1,1.0,3150000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3699000.0,1,0,0,1
открытый,фиолетовый,1.8,113.0,бензин,195000.0,2.0,1993.0,0.0,2.0,0,1.0,735000.0,0,0,0,1
внедорожник,коричневый,4.8,355.0,бензин,175000.0,5.0,2008.0,1.0,3.0,1,1.0,950000.0,0,0,0,1
внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3825800.0,1,0,0,1
седан,чёрный,2.0,184.0,бензин,155000.0,4.0,2014.0,1.0,2.0,0,1.0,1250000.0,0,0,0,1
внедорожник,коричневый,3.0,313.0,дизель,90000.0,5.0,2015.0,1.0,3.0,1,1.0,3200000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3430000.0,1,0,0,1
внедорожник,чёрный,3.0,231.0,бензин,190000.0,5.0,2004.0,1.0,3.0,1,1.0,680000.0,0,1,0,0
внедорожник,чёрный,2.0,150.0,бензин,137000.0,5.0,2010.0,1.0,3.0,0,1.0,640000.0,0,0,0,1
седан,чёрный,3.0,258.0,бензин,176000.0,4.0,2007.0,1.0,3.0,1,1.0,665000.0,0,1,0,0
хетчбек,коричневый,2.0,177.0,дизель,230000.0,5.0,2007.0,1.0,3.0,0,1.0,520000.0,0,0,0,1
седан,серый,2.0,245.0,бензин,118000.0,4.0,2013.0,1.0,3.0,1,1.0,1199999.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,9181400.0,1,0,0,1
внедорожник,чёрный,4.4,407.0,бензин,68000.0,5.0,2009.0,1.0,2.0,1,1.0,1666666.0,0,0,0,1
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,2418934.0,1,0,0,1
внедорожник,чёрный,4.4,575.0,бензин,24240.0,5.0,2017.0,1.0,2.0,1,1.0,5050000.0,0,0,0,1
внедорожник,красный,2.0,177.0,дизель,146000.0,5.0,2010.0,0.0,3.0,1,1.0,730000.0,0,0,0,1
хетчбек,чёрный,1.6,115.0,бензин,134000.0,5.0,2011.0,1.0,3.0,0,1.0,440000.0,0,0,0,1
внедорожник,серый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,4110000.0,1,0,0,1
седан,коричневый,2.0,143.0,бензин,328000.0,4.0,2002.0,1.0,3.0,0,1.0,260000.0,0,0,0,1
внедорожник,чёрный,4.4,555.0,бензин,103000.0,5.0,2011.0,1.0,3.0,1,1.0,1570000.0,0,0,0,1
внедорожник,серый,2.0,184.0,бензин,34564.0,5.0,2017.0,1.0,2.0,1,1.0,1840000.0,0,0,0,1
внедорожник,серый,2.0,184.0,бензин,34564.0,5.0,2017.0,1.0,2.0,1,1.0,1840000.0,0,0,0,1
купе,красный,4.4,407.0,бензин,84000.0,2.0,2012.0,1.0,3.0,1,1.0,2400000.0,0,0,0,1
седан,белый,2.0,245.0,бензин,175000.0,4.0,2011.0,1.0,1.0,0,1.0,850000.0,0,0,0,1
седан,белый,4.4,575.0,бензин,34000.0,4.0,2015.0,2.0,2.0,0,1.0,3899000.0,0,0,0,1
седан,белый,2.5,218.0,бензин,230000.0,4.0,2009.0,1.0,3.0,0,1.0,620000.0,0,1,0,0
внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,5380000.0,1,0,0,1
внедорожник,красный,2.0,184.0,дизель,193000.0,5.0,2013.0,1.0,3.0,1,1.0,1000000.0,0,0,0,1
седан,синий,3.0,306.0,бензин,230000.0,4.0,2011.0,1.0,2.0,1,1.0,1190000.0,0,0,0,1
седан,синий,2.0,245.0,бензин,147326.0,4.0,2012.0,1.0,3.0,1,1.0,900000.0,0,0,0,1
внедорожник,коричневый,3.0,286.0,дизель,186000.0,5.0,2009.0,1.0,3.0,1,1.0,980000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,8368389.0,0,0,0,1
купе,коричневый,2.0,184.0,бензин,103000.0,2.0,2014.0,1.0,3.0,0,1.0,1050000.0,0,0,0,1
внедорожник,белый,4.4,407.0,бензин,123985.0,5.0,2011.0,1.0,1.0,1,1.0,1100000.0,0,0,0,1
внедорожник,коричневый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,2554300.0,1,0,0,1
седан,чёрный,2.0,245.0,бензин,57000.0,4.0,2012.0,1.0,1.0,0,1.0,1580000.0,0,0,0,1
седан,серый,3.0,231.0,бензин,295000.0,4.0,2003.0,1.0,3.0,0,1.0,520000.0,0,0,0,1
внедорожник,синий,3.0,306.0,бензин,61000.0,5.0,2014.0,1.0,2.0,1,1.0,1790000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,2795000.0,1,0,0,1
седан,белый,2.0,245.0,бензин,117000.0,4.0,2016.0,1.0,1.0,1,1.0,1579000.0,0,0,0,1
седан,белый,2.0,245.0,бензин,75000.0,4.0,2012.0,0.0,2.0,0,1.0,1070000.0,0,1,0,0
внедорожник,белый,2.0,150.0,бензин,66037.0,5.0,2013.0,1.0,1.0,0,1.0,1200000.0,0,0,0,1
внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,2554300.0,1,0,0,1
внедорожник,синий,4.4,555.0,бензин,93000.0,5.0,2009.0,1.0,3.0,1,1.0,1320000.0,0,0,0,1
внедорожник,белый,3.0,245.0,дизель,150000.0,5.0,2010.0,1.0,3.0,1,1.0,1420000.0,0,0,0,1
седан,зелёный,2.2,170.0,бензин,191000.0,4.0,2005.0,1.0,3.0,0,1.0,520000.0,0,0,0,1
внедорожник,белый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,2864200.0,1,0,0,1
седан,чёрный,2.0,184.0,бензин,70000.0,4.0,2013.0,1.0,3.0,0,1.0,1100000.0,0,0,0,1
хетчбек,белый,1.6,115.0,бензин,270000.0,5.0,2010.0,1.0,3.0,0,1.0,390000.0,0,0,0,1
внедорожник,белый,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,2731588.0,1,0,0,1
внедорожник,чёрный,4.4,286.0,бензин,223000.0,5.0,2001.0,1.0,3.0,1,1.0,370000.0,0,1,0,0
седан,серый,2.5,170.0,бензин,400000.0,4.0,1999.0,1.0,3.0,0,1.0,180000.0,0,1,0,0
седан,чёрный,2.0,190.0,дизель,108600.0,4.0,2017.0,1.0,3.0,0,1.0,1899999.0,0,0,0,1
седан,чёрный,3.0,231.0,дизель,300000.0,4.0,2007.0,1.0,3.0,0,1.0,750000.0,0,0,0,1
седан,коричневый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,2949800.0,1,0,0,1
внедорожник,белый,3.0,381.0,дизель,26900.0,5.0,2016.0,1.0,1.0,1,1.0,3850000.0,0,0,0,1
внедорожник,синий,3.0,272.0,бензин,83000.0,5.0,2008.0,1.0,2.0,1,1.0,700000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2932600.0,1,0,0,1
внедорожник,золотистый,3.0,306.0,бензин,120000.0,5.0,2011.0,1.0,3.0,1,1.0,1180000.0,0,1,0,0
внедорожник,чёрный,4.4,555.0,бензин,84000.0,5.0,2012.0,1.0,3.0,1,1.0,1690000.0,0,0,0,1
хетчбек,белый,1.6,115.0,бензин,140000.0,5.0,2011.0,1.0,2.0,0,1.0,429000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,222000.0,4.0,2012.0,1.0,3.0,0,1.0,745000.0,0,0,0,1
седан,коричневый,4.4,462.0,бензин,0.0,4.0,2019.0,1.0,,1,1.0,5941824.0,0,0,0,1
внедорожник,белый,3.0,264.0,бензин,168000.0,5.0,2007.0,1.0,3.0,1,1.0,880000.0,0,1,0,0
седан,серый,2.0,184.0,бензин,24000.0,4.0,2017.0,1.0,2.0,0,1.0,2130000.0,0,0,0,1
седан,коричневый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2932600.0,1,0,0,1
хетчбек,белый,1.6,115.0,бензин,113200.0,5.0,2011.0,1.0,3.0,0,1.0,480000.0,0,0,0,1
седан,чёрный,4.4,462.0,бензин,14000.0,4.0,2017.0,1.0,2.0,1,1.0,4000000.0,0,0,0,1
открытый,чёрный,5.0,507.0,бензин,25300.0,2.0,2007.0,2.0,3.0,0,1.0,2500000.0,0,0,0,1
седан,чёрный,4.4,560.0,бензин,48000.0,4.0,2012.0,2.0,2.0,0,1.0,2500000.0,0,0,0,1
внедорожник,белый,1.5,140.0,бензин,0.0,5.0,2020.0,2.0,,2,1.0,2090000.0,1,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,109000.0,5.0,2016.0,1.0,2.0,1,1.0,3100000.0,0,0,0,1
седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,5899600.0,1,0,0,1
купе,красный,3.0,306.0,бензин,98000.0,2.0,2013.0,1.0,3.0,1,1.0,1400000.0,0,0,0,1
седан,чёрный,2.8,193.0,бензин,365000.0,4.0,1996.0,1.0,3.0,0,1.0,220000.0,0,0,0,1
седан,чёрный,3.0,218.0,бензин,186000.0,4.0,2008.0,1.0,3.0,1,1.0,450000.0,0,1,0,0
внедорожник,коричневый,2.5,218.0,бензин,107400.0,5.0,2008.0,1.0,3.0,1,1.0,640000.0,0,1,0,0
внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,6210000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,134000.0,4.0,2014.0,1.0,3.0,0,1.0,1190000.0,0,1,0,0
лифтбек,белый,2.0,184.0,дизель,135000.0,5.0,2015.0,1.0,2.0,1,1.0,1610000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,185962.0,4.0,2013.0,1.0,3.0,0,1.0,1000000.0,0,0,0,1
хетчбек,синий,1.6,136.0,бензин,116000.0,5.0,2013.0,1.0,1.0,0,1.0,788000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,175000.0,5.0,2013.0,1.0,2.0,1,1.0,1120000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3904500.0,1,0,0,1
седан,коричневый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3730000.0,1,0,0,1
седан,чёрный,3.0,218.0,бензин,340000.0,4.0,1994.0,1.0,3.0,0,1.0,140000.0,0,1,0,0
купе,коричневый,2.5,218.0,бензин,207000.0,2.0,2007.0,1.0,2.0,1,1.0,680000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,59000.0,5.0,2014.0,1.0,3.0,1,1.0,2995000.0,0,0,0,1
седан,коричневый,2.5,218.0,бензин,221196.0,4.0,2006.0,1.0,3.0,0,1.0,500000.0,0,0,0,1
внедорожник,чёрный,2.5,192.0,бензин,195000.0,5.0,2004.0,1.0,3.0,1,1.0,900000.0,0,0,0,1
седан,белый,2.0,245.0,бензин,95120.0,4.0,2016.0,1.0,1.0,1,1.0,1550000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2762500.0,1,0,0,1
седан,чёрный,4.0,306.0,бензин,132000.0,4.0,2007.0,1.0,3.0,0,1.0,680000.0,0,0,0,1
внедорожник,чёрный,2.0,245.0,бензин,82000.0,5.0,2012.0,1.0,3.0,1,1.0,850000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3052700.0,1,0,0,1
седан,белый,2.0,190.0,дизель,120000.0,4.0,2016.0,1.0,2.0,0,1.0,1420000.0,0,0,0,1
лифтбек,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3537100.0,1,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,52835.0,5.0,2016.0,1.0,2.0,1,1.0,3200000.0,0,0,0,1
внедорожник,чёрный,4.4,555.0,бензин,97000.0,5.0,2011.0,1.0,3.0,1,1.0,1650000.0,0,0,0,1
внедорожник,чёрный,4.4,286.0,бензин,289000.0,5.0,2002.0,1.0,3.0,1,1.0,465000.0,0,0,0,1
седан,чёрный,2.5,192.0,бензин,267000.0,4.0,2001.0,1.0,3.0,0,1.0,420000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3883100.0,1,0,0,1
хетчбек,белый,2.0,184.0,дизель,145700.0,5.0,2011.0,1.0,3.0,0,1.0,999000.0,0,0,0,1
седан,чёрный,2.8,193.0,бензин,402000.0,4.0,1999.0,1.0,3.0,0,1.0,200000.0,0,0,0,1
седан,серый,2.0,143.0,бензин,250000.0,4.0,2002.0,0.0,3.0,0,1.0,220000.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,5980000.0,0,0,0,1
седан,чёрный,2.0,184.0,дизель,160000.0,4.0,2013.0,1.0,3.0,0,1.0,1300000.0,0,1,0,0
седан,белый,4.4,407.0,бензин,117000.0,4.0,2010.0,1.0,3.0,1,1.0,900000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,77400.0,4.0,2013.0,1.0,3.0,1,1.0,1580000.0,0,0,0,1
внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,4240000.0,1,0,0,1
хетчбек,чёрный,1.6,115.0,бензин,133000.0,5.0,2008.0,1.0,1.0,0,1.0,530000.0,0,0,0,1
седан,чёрный,2.2,170.0,бензин,303000.0,4.0,2005.0,1.0,3.0,0,1.0,470000.0,0,1,0,0
седан,зелёный,2.0,150.0,бензин,354000.0,4.0,2000.0,1.0,2.0,0,1.0,250000.0,0,0,0,1
седан,коричневый,6.6,609.0,бензин,0.0,4.0,2019.0,1.0,,1,1.0,13634602.0,0,0,0,1
седан,синий,2.5,218.0,бензин,195000.0,4.0,2006.0,1.0,3.0,0,1.0,465000.0,0,0,0,1
внедорожник,белый,4.4,555.0,бензин,103000.0,5.0,2012.0,1.0,3.0,1,1.0,2500000.0,0,0,0,1
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,2534700.0,1,0,0,1
седан,коричневый,4.4,407.0,бензин,170000.0,4.0,2011.0,1.0,3.0,1,1.0,830000.0,0,1,0,0
седан,синий,2.0,150.0,бензин,342175.0,4.0,1994.0,1.0,3.0,0,1.0,130000.0,0,0,0,1
седан,чёрный,3.0,258.0,бензин,230000.0,4.0,2005.0,1.0,3.0,0,1.0,550000.0,0,1,0,0
внедорожник,зелёный,3.0,272.0,бензин,111578.0,5.0,2007.0,1.0,3.0,1,1.0,680000.0,0,1,0,0
внедорожник,красный,2.5,218.0,бензин,163000.0,5.0,2008.0,1.0,3.0,1,1.0,505000.0,0,1,0,0
седан,чёрный,3.0,306.0,дизель,96000.0,4.0,2011.0,1.0,3.0,1,1.0,1320000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3052700.0,1,0,0,1
внедорожник,чёрный,3.0,264.0,бензин,300000.0,5.0,2006.0,1.0,3.0,1,1.0,900000.0,0,1,0,0
внедорожник,серый,4.8,355.0,бензин,154400.0,5.0,2007.0,1.0,2.0,1,1.0,900000.0,0,0,0,1
седан,белый,3.0,306.0,бензин,110000.0,4.0,2012.0,1.0,2.0,1,1.0,1470000.0,0,0,0,1
лифтбек,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3537100.0,1,0,0,1
внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3883100.0,1,0,0,1
седан,синий,2.0,184.0,дизель,152000.0,4.0,2014.0,1.0,1.0,1,1.0,1200000.0,0,0,0,1
седан,чёрный,2.5,170.0,бензин,410000.0,4.0,1996.0,0.0,3.0,0,1.0,210000.0,0,0,0,1
седан,белый,2.0,184.0,дизель,231000.0,4.0,2012.0,1.0,2.0,0,1.0,1100000.0,0,0,0,1
седан,белый,2.0,249.0,бензин,1000.0,4.0,2019.0,1.0,2.0,1,1.0,3200000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,47000.0,5.0,2015.0,1.0,2.0,1,1.0,3050000.0,0,0,0,1
седан,чёрный,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,5980000.0,0,0,0,1
внедорожник,белый,3.0,306.0,бензин,87320.0,5.0,2014.0,1.0,3.0,1,1.0,1750000.0,0,1,0,0
внедорожник,чёрный,3.0,245.0,дизель,164000.0,5.0,2010.0,1.0,3.0,1,1.0,1120000.0,0,1,0,0
седан,коричневый,2.0,245.0,бензин,61052.0,4.0,2012.0,1.0,2.0,0,1.0,1100000.0,0,0,0,1
внедорожник,чёрный,3.0,204.0,дизель,230000.0,5.0,2005.0,1.0,3.0,1,1.0,699000.0,0,0,0,1
внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,4240000.0,1,0,0,1
седан,коричневый,6.6,609.0,бензин,0.0,4.0,2019.0,1.0,,1,1.0,13634602.0,0,0,0,1
внедорожник,чёрный,3.0,269.0,дизель,170000.0,5.0,2010.0,1.0,2.0,1,1.0,1400000.0,0,0,0,1
седан,белый,1.5,136.0,бензин,69000.0,4.0,2016.0,1.0,1.0,0,1.0,1300000.0,0,0,0,1
седан,синий,4.4,450.0,бензин,68000.0,4.0,2012.0,1.0,3.0,1,1.0,2499999.0,0,0,0,1
седан,коричневый,2.0,150.0,бензин,210000.0,4.0,2007.0,1.0,3.0,0,1.0,475000.0,0,1,0,0
седан,белый,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,2534700.0,1,0,0,1
внедорожник,коричневый,2.0,184.0,бензин,168007.0,5.0,2013.0,1.0,2.0,1,1.0,1100000.0,0,0,0,1
внедорожник,синий,2.0,184.0,бензин,24000.0,5.0,2018.0,1.0,1.0,1,1.0,2720000.0,0,0,0,1
седан,белый,2.0,218.0,дизель,112800.0,4.0,2013.0,1.0,3.0,1,1.0,1300000.0,0,1,0,0
купе,чёрный,4.4,333.0,бензин,120000.0,2.0,2004.0,1.0,3.0,0,1.0,750000.0,0,0,0,1
внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2019.0,1.0,,1,1.0,6950000.0,0,0,0,1
седан,коричневый,4.4,560.0,бензин,15000.0,4.0,2012.0,2.0,3.0,0,1.0,3100000.0,0,0,0,1
внедорожник,синий,4.4,555.0,бензин,192500.0,5.0,2012.0,1.0,3.0,1,1.0,1360000.0,0,0,0,1
внедорожник,серый,3.0,258.0,бензин,80000.0,5.0,2012.0,1.0,3.0,1,1.0,1200000.0,0,0,0,1
седан,синий,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,2558500.0,1,0,0,1
