id,engineDisplacement,enginePower,mileage,numberOfDoors,внедорожник,компактвэн,купе,лифтбек,минивэн,открытый,седан,универсал,хетчбек,белый,бордовый,голубой,жёлтый,зелёный,золотистый,золотой,коричневый,красный,оранжевый,пурпурный,розовый,серебристый,серый,синий,фиолетовый,чёрный,бензин,гибрид,дизель,электро,productionDate,ownersNumber,drive,steeringWheelSide,source,price,new,automatic,mechanical,robot,dublicate_ptc,no_ptc,original_ptc,crashed_car,excellent_state_or_new,good_state
106,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3468900.0,1,1,0,0,0,0,1,0,0,1
107,4.4,575.0,29990.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2018.0,2.0,2,0.0,auto_ru,4620000.0,0,1,0,0,0,0,1,0,0,1
108,4.4,333.0,249646.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2003.0,3.0,1,0.0,auto_ru,437000.0,0,1,0,0,0,0,1,0,0,1
109,2.0,258.0,950.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018.0,1.0,1,0.0,auto_ru,,0,1,0,0,0,0,1,0,0,1
110,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,1,0.0,auto_ru,3022500.0,1,1,0,0,0,0,1,0,0,1
111,3.0,249.0,60430.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018.0,3.0,2,0.0,auto_ru,3745000.0,0,1,0,0,0,0,1,0,0,1
112,3.0,258.0,156378.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013.0,3.0,1,0.0,auto_ru,1605000.0,0,1,0,0,0,0,1,0,0,1
113,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3366600.0,1,1,0,0,0,0,1,0,0,1
114,3.0,231.0,190000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2006.0,3.0,2,0.0,auto_ru,640000.0,0,1,0,0,0,0,1,0,0,1
115,3.0,249.0,18059.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,5299000.0,0,1,0,0,0,0,1,0,0,1
116,2.0,190.0,1385.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,3212997.0,0,1,0,0,0,0,1,0,0,1
117,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,7620000.0,1,1,0,0,0,0,1,0,0,1
118,2.0,190.0,6000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,2699000.0,0,1,0,0,0,0,1,0,0,1
119,4.4,575.0,72000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2015.0,1.0,2,0.0,auto_ru,3300000.0,0,1,0,0,0,0,1,0,0,1
120,2.0,184.0,2073.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,1.0,1,0.0,auto_ru,2570000.0,0,1,0,0,0,0,1,0,0,1
121,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,auto_ru,5780000.0,1,1,0,0,0,0,1,0,0,1
122,1.9,118.0,274070.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000.0,2.0,1,0.0,auto_ru,245000.0,0,0,1,0,0,0,1,0,0,1
123,2.0,150.0,89399.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013.0,2.0,1,0.0,auto_ru,897000.0,0,1,0,0,0,0,1,0,0,1
124,3.0,249.0,2103.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,3997527.0,0,1,0,0,0,0,1,0,0,1
125,3.0,249.0,2108.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,3979000.0,0,1,0,0,0,0,1,0,0,1
126,1.5,136.0,26530.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0,2.0,1,0.0,auto_ru,1570000.0,0,1,0,0,0,0,1,0,0,1
127,3.0,218.0,48129.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015.0,1.0,2,0.0,auto_ru,2479000.0,0,1,0,0,0,0,1,0,0,1
128,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,5980000.0,1,1,0,0,0,0,1,0,0,1
129,2.0,190.0,32300.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,2.0,2,0.0,auto_ru,2550000.0,0,1,0,0,0,0,1,0,0,1
130,2.0,190.0,3918.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,2629000.0,0,1,0,0,0,0,1,0,0,1
131,3.0,249.0,130500.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013.0,1.0,2,0.0,auto_ru,2290000.0,0,1,0,0,0,0,1,0,0,1
132,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,1,0.0,auto_ru,3022500.0,1,1,0,0,0,0,1,0,0,1
133,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,5790000.0,1,1,0,0,0,0,1,0,0,1
134,2.0,184.0,112530.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015.0,2.0,2,0.0,auto_ru,1497000.0,0,1,0,0,0,0,1,0,0,1
135,2.0,150.0,28247.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017.0,1.0,2,0.0,auto_ru,1920000.0,0,1,0,0,0,0,1,0,0,1
136,3.0,400.0,13000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,8000000.0,0,1,0,0,0,0,1,0,0,1
137,1.6,115.0,211073.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011.0,2.0,1,0.0,auto_ru,365000.0,0,1,0,0,0,0,1,0,0,1
138,2.5,218.0,204885.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2007.0,3.0,2,0.0,auto_ru,485000.0,0,1,0,0,0,0,1,0,0,1
139,3.0,381.0,105392.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015.0,2.0,2,0.0,auto_ru,3100000.0,0,1,0,0,0,0,1,0,0,1
140,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,7280000.0,1,1,0,0,0,0,1,0,0,1
141,3.0,188.0,100000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1991.0,3.0,1,0.0,auto_ru,130000.0,0,1,0,0,1,0,0,0,0,1
142,3.0,286.0,147000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2008.0,1.0,2,0.0,auto_ru,950000.0,0,1,0,0,0,0,1,0,0,1
143,2.0,231.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4990000.0,1,1,0,0,0,0,1,0,0,1
144,4.4,407.0,193000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2009.0,2.0,2,0.0,auto_ru,830000.0,0,1,0,0,0,0,1,0,0,1
145,3.0,272.0,195000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2008.0,3.0,2,0.0,auto_ru,550000.0,0,1,0,0,1,0,0,0,0,1
146,3.0,313.0,99400.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015.0,2.0,2,0.0,auto_ru,2750000.0,0,1,0,0,0,0,1,0,0,1
147,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3429500.0,1,1,0,0,0,0,1,0,0,1
148,4.4,450.0,26200.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015.0,2.0,2,0.0,auto_ru,3599000.0,0,1,0,0,0,0,1,0,0,1
149,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,auto_ru,3638500.0,1,1,0,0,0,0,1,0,0,1
150,3.0,245.0,124578.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011.0,1.0,1,0.0,auto_ru,1419000.0,0,1,0,0,0,0,1,0,0,1
151,3.0,286.0,202000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009.0,3.0,2,0.0,auto_ru,1585000.0,0,1,0,0,0,0,1,0,0,1
152,3.0,306.0,147000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2013.0,1.0,2,0.0,auto_ru,1390000.0,0,1,0,0,0,0,1,0,0,1
153,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,auto_ru,7544700.0,0,1,0,0,0,0,1,0,0,1
154,1.6,115.0,130000.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010.0,3.0,1,0.0,auto_ru,527000.0,0,1,0,0,0,0,1,0,0,1
155,2.0,156.0,173000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,530000.0,0,0,1,0,1,0,0,0,0,1
156,2.0,177.0,143000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011.0,2.0,2,0.0,auto_ru,800000.0,0,1,0,0,0,0,1,0,0,1
157,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,1,0.0,auto_ru,3022500.0,1,1,0,0,0,0,1,0,0,1
158,2.0,136.0,146325.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007.0,2.0,1,0.0,auto_ru,386000.0,0,1,0,0,0,0,1,0,0,1
159,2.0,249.0,104000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0,1.0,2,0.0,auto_ru,2500000.0,0,1,0,0,0,0,1,0,0,1
160,2.0,190.0,209000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016.0,2.0,1,0.0,auto_ru,1280000.0,0,1,0,0,0,0,1,0,0,1
161,3.0,245.0,248000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012.0,3.0,2,0.0,auto_ru,1390000.0,0,1,0,0,0,0,1,0,0,1
162,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,auto_ru,3150000.0,0,1,0,0,0,0,1,0,0,1
163,2.0,245.0,90000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017.0,2.0,2,0.0,auto_ru,2000000.0,0,1,0,0,0,0,1,0,0,1
164,3.0,249.0,12000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,4200000.0,0,1,0,0,0,0,1,0,0,1
165,3.0,249.0,88134.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017.0,2.0,2,0.0,auto_ru,2850000.0,0,1,0,0,0,0,1,0,0,1
166,3.0,249.0,500.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,4118097.0,0,1,0,0,0,0,1,0,0,1
167,2.0,190.0,139996.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017.0,1.0,2,0.0,auto_ru,2197000.0,0,1,0,0,0,0,1,0,0,1
168,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,4974849.0,1,1,0,0,0,0,1,0,0,1
169,2.0,184.0,35300.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017.0,1.0,1,0.0,auto_ru,1475000.0,0,1,0,0,0,0,1,0,0,1
170,2.0,184.0,143000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2012.0,1.0,2,0.0,auto_ru,745000.0,0,1,0,0,0,0,1,0,0,1
171,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,5780000.0,1,1,0,0,0,0,1,0,0,1
172,3.0,258.0,72000.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2009.0,3.0,1,0.0,auto_ru,1470000.0,0,1,0,0,0,0,1,0,0,1
173,3.0,306.0,160000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2009.0,3.0,2,0.0,auto_ru,1230000.0,0,1,0,0,0,0,1,0,0,1
174,2.0,156.0,250000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2008.0,3.0,1,0.0,auto_ru,470000.0,0,1,0,0,1,0,0,0,0,1
175,3.0,400.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,auto_ru,9350000.0,0,1,0,0,0,0,1,0,0,1
176,3.0,306.0,112000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011.0,3.0,2,0.0,auto_ru,1249000.0,0,1,0,0,0,0,1,0,0,1
177,3.0,313.0,31848.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015.0,1.0,2,0.0,auto_ru,2750000.0,0,1,0,0,0,0,1,0,0,1
178,2.0,184.0,136449.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2013.0,3.0,1,0.0,auto_ru,987000.0,0,1,0,0,0,0,1,0,0,1
179,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,5780000.0,1,1,0,0,0,0,1,0,0,1
180,2.0,184.0,122350.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013.0,1.0,2,0.0,auto_ru,1370000.0,0,1,0,0,0,0,1,0,0,1
181,2.0,190.0,33576.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016.0,2.0,1,0.0,auto_ru,1597000.0,0,1,0,0,0,0,1,0,0,1
182,2.0,136.0,86403.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011.0,2.0,1,0.0,auto_ru,729000.0,0,1,0,0,0,0,1,0,0,1
183,3.0,249.0,4647.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,3949000.0,0,1,0,0,0,0,1,0,0,1
184,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,1,0.0,auto_ru,3171300.0,1,1,0,0,0,0,1,0,0,1
185,3.0,249.0,15888.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,4050000.0,0,1,0,0,0,0,1,0,0,1
186,4.4,462.0,2705.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,1.0,2,0.0,auto_ru,5450000.0,0,1,0,0,0,0,1,0,0,1
187,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,auto_ru,3468900.0,1,1,0,0,0,0,1,0,0,1
188,3.0,231.0,335000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2006.0,3.0,2,0.0,auto_ru,625000.0,0,1,0,0,0,0,1,0,0,1
189,4.8,355.0,183000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2007.0,3.0,2,0.0,auto_ru,900000.0,0,1,0,0,0,0,1,0,0,1
190,3.0,249.0,84000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015.0,1.0,2,0.0,auto_ru,2550000.0,0,1,0,0,0,0,1,0,0,1
191,3.0,249.0,16250.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,6500000.0,0,1,0,0,0,0,1,0,0,1
192,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4465000.0,1,1,0,0,0,0,1,0,0,1
193,2.0,184.0,22147.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2015.0,1.0,1,0.0,auto_ru,1400000.0,0,1,0,0,0,0,1,0,0,1
194,3.0,231.0,296100.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2005.0,3.0,2,0.0,auto_ru,619000.0,0,1,0,0,0,0,1,0,0,1
195,3.0,306.0,139000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011.0,1.0,2,0.0,auto_ru,950000.0,0,1,0,0,0,0,1,0,0,1
196,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,auto_ru,6660000.0,1,1,0,0,0,0,1,0,0,1
197,3.0,258.0,82877.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011.0,2.0,2,0.0,auto_ru,999000.0,0,1,0,0,0,0,1,0,0,1
198,2.0,184.0,47546.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013.0,1.0,2,0.0,auto_ru,1073000.0,0,1,0,0,0,0,1,0,0,1
199,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,auto_ru,5780000.0,1,1,0,0,0,0,1,0,0,1
200,2.0,184.0,73972.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2014.0,2.0,1,0.0,auto_ru,1420000.0,0,1,0,0,0,0,1,0,0,1
201,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4408200.0,1,1,0,0,0,0,1,0,0,1
202,2.0,150.0,109000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013.0,1.0,1,0.0,auto_ru,730000.0,0,1,0,0,0,0,1,0,0,1
203,3.0,218.0,74000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,2990000.0,0,1,0,0,0,0,1,0,0,1
204,3.0,249.0,15000.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,5900000.0,0,1,0,0,0,0,1,0,0,1
205,3.0,249.0,16780.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,3847000.0,0,1,0,0,0,0,1,0,0,1
206,2.0,184.0,117191.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013.0,1.0,1,0.0,auto_ru,1043000.0,0,1,0,0,0,0,1,0,0,1
207,2.0,190.0,48000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018.0,1.0,2,0.0,auto_ru,,0,1,0,0,0,0,1,0,0,1
208,2.0,190.0,25795.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018.0,2.0,2,0.0,auto_ru,2677000.0,0,1,0,0,0,0,1,0,0,1
209,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,4974849.0,1,1,0,0,0,0,1,0,0,1
210,2.0,190.0,3074.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,1.0,2,0.0,auto_ru,2599000.0,0,1,0,0,0,0,1,0,0,1
211,3.0,249.0,33796.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016.0,1.0,2,0.0,auto_ru,3449000.0,0,1,0,0,0,0,1,0,0,1
212,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,auto_ru,3429500.0,1,1,0,0,0,0,1,0,0,1
213,2.0,184.0,126000.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2012.0,3.0,1,0.0,auto_ru,970000.0,0,1,0,0,0,0,1,0,0,1
214,2.0,184.0,79000.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013.0,1.0,2,0.0,auto_ru,795000.0,0,1,0,0,0,0,1,0,0,1
215,2.0,184.0,134650.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2014.0,3.0,1,0.0,auto_ru,1130000.0,0,1,0,0,0,0,1,0,0,1
